id,registered,turnout,voted
47129,210,50.476190476190474,106
47130,256,55.46875,142
47131,551,54.62794918330308,301
47132,148,56.75675675675676,84
47133,402,54.72636815920397,220
47134,342,53.80116959064327,184
47135,319,47.02194357366771,150
47136,113,67.2566371681416,76
47137,1031,50.04849660523764,516
47138,1184,55.067567567567565,652
47139,67,61.19402985074627,41
47140,495,53.73737373737374,266
47141,240,51.66666666666667,124
47142,588,50.85034013605442,299
47143,1732,44.976905311778296,779
47144,450,51.77777777777778,233
47145,2878,44.57956914523975,1283
47146,987,52.17831813576495,515
47147,499,54.70941883767535,273
47148,192,43.75,84
47150,174,83.33333333333334,145
47151,271,53.50553505535055,145
47152,313,59.7444089456869,187
47154,278,59.352517985611506,165
47159,1062,48.7758945386064,518
47201,7073,44.47900466562986,3146
47222,387,48.06201550387597,186
47289,380,51.31578947368421,195
47290,407,51.105651105651106,208
47291,440,50.45454545454545,222
47306,732,51.502732240437155,377
47155,491,51.5274949083503,253
47156,624,47.11538461538461,294
47157,12421,43.225183157555755,5369
47158,114,53.50877192982456,61
47160,134,61.19402985074627,82
47161,99,44.44444444444444,44
47162,161,66.45962732919256,107
47163,442,48.41628959276018,214
47164,108,62.03703703703704,67
47165,947,55.75501583949314,528
47167,1064,51.50375939849624,548
47168,2308,46.8370883882149,1081
47169,926,56.15550755939525,520
47170,481,47.19334719334719,227
47171,314,50.318471337579616,158
47172,452,43.36283185840708,196
47173,609,49.75369458128079,303
47174,653,55.13016845329249,360
47175,1790,54.69273743016759,979
47176,143,49.65034965034965,71
47177,160,58.75,94
47178,329,51.671732522796354,170
47179,1617,45.39270253555968,734
47180,509,53.83104125736738,274
47181,235,42.97872340425532,101
47182,201,57.2139303482587,115
47183,168,63.69047619047619,107
47184,201,60.19900497512438,121
47185,2292,46.77137870855148,1072
47186,576,50.69444444444444,292
47187,229,55.45851528384279,127
47188,224,60.26785714285714,135
47189,125,51.2,64
47190,444,60.36036036036037,268
47191,597,48.743718592964825,291
47192,68,57.35294117647059,39
47193,176,56.81818181818182,100
47194,238,47.47899159663865,113
47195,5434,48.45417740154582,2633
47196,186,46.774193548387096,87
47197,195,52.307692307692314,102
47198,253,56.916996047430835,144
47199,202,54.45544554455446,110
47200,113,35.39823008849557,40
47202,245,51.83673469387755,127
47203,1864,48.336909871244636,901
47204,226,52.21238938053098,118
47205,188,64.8936170212766,122
47206,423,48.93617021276596,207
47207,185,52.43243243243243,97
47208,141,60.99290780141844,86
47209,3305,48.35098335854766,1598
47210,1157,42.95592048401037,497
47211,183,63.934426229508205,117
47212,196,55.61224489795919,109
47213,776,55.670103092783506,432
47214,550,54.36363636363636,299
47215,2926,49.760765550239235,1456
47216,460,48.47826086956522,223
47217,725,48.41379310344828,351
47218,205,54.146341463414636,111
47219,133,45.86466165413533,61
47220,201,55.223880597014926,111
47221,517,56.67311411992263,293
47223,213,50.70422535211267,108
47224,140,59.285714285714285,83
47225,1457,45.29855868222375,660
47226,458,49.78165938864629,228
47227,138,57.971014492753625,80
47228,495,48.484848484848484,240
47229,160,57.49999999999999,92
47230,337,45.6973293768546,154
47231,135,55.55555555555556,75
47232,391,57.033248081841435,223
47233,2429,47.34458624948539,1150
47234,514,53.50194552529183,275
47235,440,45.68181818181819,201
47236,84,75.0,63
47237,367,49.863760217983646,183
47238,1277,48.31636648394675,617
47239,685,42.48175182481752,291
47240,254,59.84251968503938,152
47241,515,48.932038834951456,252
47242,444,52.02702702702703,231
47244,262,57.63358778625955,151
47245,62,62.903225806451616,39
47246,1131,50.83996463306808,575
47247,174,59.195402298850574,103
47248,420,53.57142857142857,225
47249,326,52.45398773006135,171
47250,134,54.47761194029851,73
47251,236,58.47457627118644,138
47252,4207,44.47349655336344,1871
47253,442,45.70135746606335,202
47254,253,52.96442687747036,134
47255,135,54.074074074074076,73
47256,99,65.65656565656566,65
47257,357,48.17927170868347,172
47258,264,57.57575757575758,152
47259,105,68.57142857142857,72
47260,346,57.22543352601156,198
47262,314,45.85987261146497,144
47263,479,45.51148225469729,218
47264,956,46.75732217573222,447
47265,280,45.714285714285715,128
47266,191,56.02094240837696,107
47267,203,47.783251231527096,97
47269,694,53.89048991354467,374
47271,206,57.76699029126213,119
47272,142,63.38028169014085,90
47273,162,56.79012345679012,92
47274,326,46.62576687116564,152
47275,145,68.96551724137932,100
47276,239,59.83263598326359,143
47277,224,58.03571428571429,130
47278,312,49.358974358974365,154
47279,285,54.03508771929825,154
47280,1729,51.59051474840949,892
47281,202,60.396039603960396,122
47282,212,60.84905660377359,129
47283,820,41.951219512195124,344
47284,224,57.58928571428571,129
47285,621,54.428341384863124,338
47286,86,55.81395348837209,48
47287,180,58.333333333333336,105
47288,371,49.32614555256065,183
47292,431,56.8445475638051,245
47293,308,51.62337662337663,159
47294,166,53.6144578313253,89
47295,226,51.32743362831859,116
47296,144,47.91666666666667,69
47297,123,54.47154471544715,67
47298,184,51.63043478260869,95
47299,134,55.223880597014926,74
47300,829,48.13027744270205,399
47301,751,51.664447403462056,388
47302,519,52.79383429672448,274
47303,178,50.56179775280899,90
47328,423,52.95508274231678,224
47304,68,55.88235294117647,38
47305,298,58.7248322147651,175
47307,152,65.13157894736842,99
47308,165,56.96969696969697,94
47309,333,57.65765765765766,192
47310,6586,43.88095961129669,2890
47311,89,68.53932584269663,61
47312,519,53.5645472061657,278
47313,100,61.0,61
47314,271,51.291512915129154,139
47315,626,50.47923322683706,316
47316,512,57.6171875,295
47317,331,60.72507552870091,201
47318,780,53.84615384615385,420
47319,65,60.0,39
47320,302,56.29139072847682,170
47321,195,61.02564102564103,119
47323,16925,42.04431314623338,7116
47324,873,50.28636884306987,439
47325,377,52.785145888594165,199
47326,1416,51.55367231638418,730
47327,356,55.89887640449438,199
48001,162,58.0246913580247,94
48002,468,50.21367521367522,235
48003,234,55.55555555555556,130
48004,222,46.846846846846844,104
48005,255,60.0,153
48007,57,68.42105263157895,39
48008,187,46.524064171122994,87
48009,879,47.2127417519909,415
48010,281,62.989323843416365,177
48013,781,50.44814340588989,394
48014,185,60.0,111
48016,374,49.73262032085562,186
48017,662,45.61933534743202,302
48018,500,49.8,249
48019,215,53.02325581395348,114
48020,60,56.666666666666664,34
48022,246,50.81300813008131,125
48023,88,53.40909090909091,47
48026,214,51.4018691588785,110
48030,296,51.35135135135135,152
48031,95,57.89473684210527,55
48033,129,65.11627906976744,84
48036,138,63.04347826086957,87
48037,85,60.0,51
48038,194,48.96907216494845,95
48039,1063,47.69520225776105,507
48040,178,45.50561797752809,81
48041,93,52.68817204301075,49
48042,619,48.46526655896607,300
48043,332,44.57831325301205,148
48044,92,52.17391304347826,48
48045,214,42.99065420560748,92
48046,77,49.35064935064935,38
48048,67,64.17910447761194,43
48049,752,53.8563829787234,405
48050,158,51.26582278481012,81
48053,199,46.231155778894475,92
48054,48,62.5,30
48055,108,46.2962962962963,50
48056,262,48.091603053435115,126
48057,167,70.05988023952095,117
48060,174,62.643678160919535,109
48061,1276,51.01880877742947,651
48062,120,59.166666666666664,71
48063,214,53.271028037383175,114
48064,310,60.322580645161295,187
48065,88,59.09090909090909,52
48066,196,55.61224489795919,109
48067,80,73.75,59
48068,147,60.544217687074834,89
48069,48,62.5,30
48070,588,47.27891156462585,278
48071,90,42.22222222222222,38
48072,162,57.407407407407405,93
48074,224,61.60714285714286,138
48075,673,51.56017830609212,347
48076,265,53.20754716981132,141
48077,69,42.028985507246375,29
48012,295,44.40677966101695,131
48021,166,41.566265060240966,69
48025,392,46.683673469387756,183
48027,299,39.79933110367893,119
48028,156,50.0,78
48029,136,47.794117647058826,65
48032,196,54.08163265306123,106
48034,1481,56.04321404456448,830
48047,250,40.8,102
48051,611,45.662847790507364,279
48058,156,47.43589743589743,74
48059,216,65.27777777777779,141
48073,120,38.333333333333336,46
48078,165,56.36363636363636,93
48079,125,60.0,75
48080,2321,42.22317966393796,980
48081,248,52.016129032258064,129
48082,104,55.769230769230774,58
48083,170,51.17647058823529,87
48084,82,51.21951219512195,42
48085,110,58.18181818181818,64
48086,224,50.0,112
48088,154,57.14285714285714,88
48089,411,56.20437956204379,231
48090,610,57.377049180327866,350
48094,325,67.38461538461539,219
48099,707,55.86987270155587,395
48108,90,41.11111111111111,37
48115,195,59.48717948717949,116
48116,312,54.807692307692314,171
48125,107,65.42056074766354,70
48131,136,55.88235294117647,76
48185,144,56.94444444444444,82
48186,146,64.38356164383562,94
48187,105,60.0,63
48191,86,70.93023255813954,61
48195,95,65.26315789473685,62
48197,45,55.55555555555556,25
48087,118,61.86440677966102,73
48091,57,61.40350877192983,35
48092,3364,49.58382877526754,1668
48093,131,41.221374045801525,54
48095,7661,46.78240438585041,3584
48096,666,55.85585585585585,372
48097,227,63.436123348017624,144
48098,103,65.0485436893204,67
48100,137,37.95620437956204,52
48101,103,57.28155339805825,59
48103,785,50.57324840764331,397
48141,116,62.06896551724138,72
48104,459,52.94117647058824,243
48105,186,52.1505376344086,97
48106,80,53.75,43
48015,185,58.91891891891892,109
48107,136,54.41176470588235,74
48110,102,49.01960784313725,50
48111,171,53.216374269005854,91
48112,119,44.537815126050425,53
48117,122,59.01639344262295,72
48119,247,60.72874493927125,150
48120,172,59.883720930232556,103
48121,213,55.39906103286385,118
48122,296,51.35135135135135,152
48123,150,64.66666666666666,97
48124,85,52.94117647058824,45
48126,160,60.0,96
48127,610,58.852459016393446,359
48128,498,45.98393574297189,229
48129,196,55.10204081632652,108
48130,118,61.86440677966102,73
48132,1198,46.327212020033386,555
48133,139,64.02877697841727,89
48134,91,67.03296703296702,61
48135,145,54.48275862068965,79
48136,124,60.483870967741936,75
48137,437,45.9954233409611,201
48138,79,43.037974683544306,34
48139,111,55.85585585585585,62
48140,2893,43.00034566194262,1244
48142,185,51.35135135135135,95
48144,288,53.125,153
48145,198,56.56565656565656,112
48146,520,48.65384615384615,253
48147,493,54.361054766734284,268
48148,467,57.38758029978587,268
48149,58,56.896551724137936,33
48150,164,42.68292682926829,70
48151,57,56.14035087719298,32
48152,173,52.601156069364166,91
48153,68,60.29411764705882,41
48154,236,47.88135593220339,113
48155,379,51.97889182058047,197
48156,546,52.74725274725275,288
48157,70,55.714285714285715,39
48158,91,50.54945054945055,46
48160,151,55.62913907284768,84
48161,57,70.17543859649122,40
48162,126,55.55555555555556,70
48163,128,62.5,80
48164,141,51.06382978723404,72
48165,185,52.972972972972975,98
48166,140,59.285714285714285,83
48167,45,55.55555555555556,25
48168,173,53.179190751445084,92
48169,204,55.88235294117647,114
48170,185,60.0,111
48171,130,57.692307692307686,75
48172,80,60.0,48
48173,211,57.345971563981045,121
48174,142,48.59154929577465,69
48175,161,49.06832298136646,79
48176,89,55.0561797752809,49
48177,266,57.89473684210527,154
48178,275,56.00000000000001,154
48179,114,51.75438596491229,59
48180,66,65.15151515151516,43
48181,91,49.45054945054945,45
48182,60,51.66666666666667,31
48183,237,55.27426160337553,131
48184,269,51.301115241635685,138
48188,197,57.360406091370564,113
48189,144,50.0,72
48190,174,56.896551724137936,99
48192,101,48.51485148514851,49
48193,223,52.91479820627802,118
48194,453,56.5121412803532,256
48198,477,51.15303983228512,244
49002,1961,40.28556858745538,790
49003,598,47.15719063545151,282
49004,1847,49.21494315105577,909
49005,235,38.72340425531915,91
49006,1543,37.977965003240435,586
49007,87944,44.49081233512235,39127
49008,655,44.88549618320611,294
49009,327,50.15290519877675,164
49010,229,51.96506550218341,119
49011,330,52.121212121212125,172
49012,285,49.473684210526315,141
49013,329,50.15197568389058,165
49014,348,43.67816091954023,152
49015,10568,50.3122634367903,5317
49017,319,43.260188087774296,138
49018,4565,45.08214676889376,2058
49019,1193,40.82145850796312,487
49020,4088,50.41585127201566,2061
49021,4489,38.627756738694586,1734
49022,990,48.888888888888886,484
49023,5365,40.96924510717614,2198
49024,285,52.63157894736842,150
49025,180,53.888888888888886,97
49026,1911,42.80481423338566,818
49027,1315,40.91254752851711,538
49028,117,60.68376068376068,71
49029,825,55.15151515151515,455
49030,669,44.39461883408072,297
49031,441,51.92743764172335,229
49034,607,47.94069192751236,291
49035,5321,54.29430558165759,2889
49036,506,39.52569169960474,200
49038,162,50.617283950617285,82
49039,530,49.43396226415094,262
49040,1152,46.70138888888889,538
49041,1459,39.13639479095271,571
49042,2534,47.277032359905284,1198
49043,628,47.92993630573248,301
49044,250,45.6,114
49046,944,38.45338983050847,363
49047,337,48.07121661721068,162
49048,2166,46.81440443213297,1014
49049,853,44.4314185228605,379
49050,2146,42.87045666356011,920
49051,472,46.39830508474576,219
49052,235,50.212765957446805,118
49053,234,49.572649572649574,116
49054,1921,44.560124934929725,856
49055,1706,49.41383352872216,843
49056,163,53.37423312883436,87
49057,230,50.43478260869565,116
49060,962,45.42619542619543,437
49061,609,47.29064039408867,288
49062,103,47.57281553398058,49
49063,4864,45.66200657894737,2221
49064,275,54.54545454545454,150
49065,1475,44.06779661016949,650
49066,723,47.71784232365145,345
49067,190,57.36842105263158,109
49068,1289,45.15128006206361,582
49069,1780,44.21348314606742,787
49070,510,45.88235294117647,234
49071,796,46.482412060301506,370
49078,584,52.910958904109584,309
49079,43,65.11627906976744,28
49080,2053,43.35119337554798,890
49081,445,46.741573033707866,208
49082,752,51.99468085106383,391
49083,1028,42.023346303501945,432
49084,237,48.52320675105485,115
49086,820,43.170731707317074,354
49087,83,45.78313253012048,38
49088,607,42.998352553542006,261
49089,698,46.561604584527224,325
49090,687,44.68704512372635,307
49091,541,46.58040665434381,252
49092,6344,40.999369482976036,2601
49093,193,57.51295336787565,111
49094,788,51.649746192893396,407
49095,75,64.0,48
49096,354,41.80790960451977,148
49097,675,42.37037037037037,286
49098,219,54.337899543378995,119
49099,36505,40.85193809067251,14913
49100,324,52.46913580246913,170
49101,919,38.3025027203482,352
49102,217,55.29953917050692,120
49103,2030,36.94581280788177,750
49104,409,41.32029339853301,169
49105,536,43.843283582089555,235
49106,2209,45.269352648257126,1000
49107,353,54.95750708215298,194
49109,1097,41.4767547857794,455
49110,1209,49.37965260545906,597
49111,292,48.28767123287671,141
49113,350,46.285714285714285,162
49114,137,54.74452554744526,75
49115,391,52.685421994884905,206
49116,398,44.72361809045226,178
49119,1101,42.77929155313351,471
49120,1034,50.19342359767892,519
49121,335,52.83582089552239,177
49122,228,41.66666666666667,95
49123,1199,45.62135112593828,547
49125,5563,41.25471867697286,2295
49126,1552,39.43298969072165,612
49127,2459,43.472956486376575,1069
49128,440,46.81818181818182,206
49129,3014,50.29860650298607,1516
49130,432,53.93518518518518,233
49131,473,43.12896405919662,204
49132,1011,42.33432245301682,428
49133,476,49.78991596638656,237
49134,1022,47.26027397260274,483
49135,1605,46.10591900311526,740
49138,706,45.04249291784703,318
49139,381,42.51968503937008,162
49140,827,47.64207980652962,394
49141,214,56.074766355140184,120
49143,527,50.094876660341555,264
49144,837,48.74551971326165,408
49147,312,50.641025641025635,158
49148,295,46.779661016949156,138
49149,1496,46.92513368983957,702
49150,263,50.57034220532319,133
49151,1999,39.769884942471236,795
49154,412,47.81553398058252,197
49155,965,50.984455958549226,492
49156,193,43.523316062176164,84
49159,391,46.29156010230179,181
49160,1227,46.291768541157296,568
49162,2443,39.78714695047073,972
49163,1198,47.91318864774624,574
49167,2200,49.40909090909091,1087
49170,659,53.566009104704094,353
49001,592,42.39864864864865,251
49032,908,54.62555066079295,496
49033,318,46.540880503144656,148
49037,581,45.78313253012048,266
49045,364,39.83516483516483,145
49058,549,40.98360655737705,225
49059,350,42.0,147
49072,877,43.78563283922463,384
49073,100,66.0,66
49074,506,47.82608695652174,242
49075,994,47.08249496981891,468
49076,487,46.81724845995893,228
49077,419,42.720763723150355,179
49085,603,39.63515754560531,239
49108,681,41.409691629955944,282
49112,757,52.179656538969624,395
49117,981,47.09480122324159,462
49136,255,40.78431372549019,104
49137,1200,41.333333333333336,496
49142,159,52.83018867924528,84
49145,1439,39.33287004864489,566
49157,257,57.58754863813229,148
49158,350,34.0,119
49161,239,56.06694560669456,134
49165,902,40.79822616407982,368
49169,990,46.56565656565657,461
49171,94,52.12765957446809,49
49172,1247,45.0681635926223,562
49173,215,56.27906976744186,121
49174,518,48.26254826254826,250
49175,81,50.617283950617285,41
49176,3104,38.853092783505154,1206
49177,1892,44.66173361522199,845
49178,614,39.902280130293164,245
49179,1571,39.91088478676003,627
49180,4941,42.03602509613439,2077
49181,325,47.38461538461539,154
49182,563,47.06927175843694,265
49183,1960,43.01020408163265,843
49184,426,39.906103286384976,170
49185,239,61.08786610878661,146
49186,189,55.55555555555556,105
49190,684,39.32748538011696,269
49193,2957,36.01623266824484,1065
49196,1630,49.4478527607362,806
49200,1419,49.04862579281184,696
49201,1527,49.05042567125082,749
49204,1056,46.496212121212125,491
49237,116,53.44827586206896,62
49239,947,49.208025343189014,466
49240,770,38.311688311688314,295
49241,1835,46.321525885558586,850
49242,888,47.74774774774775,424
49243,799,42.5531914893617,340
49244,3056,51.178010471204196,1564
49246,9198,46.01000217438573,4232
49247,1819,50.522264980758656,919
49249,1122,49.19786096256685,552
49250,211,44.07582938388626,93
49252,817,41.86046511627907,342
49253,872,42.54587155963303,371
49257,705,42.12765957446808,297
49258,751,41.944074567243675,315
49260,1265,40.07905138339921,507
49261,1750,43.48571428571428,761
49324,985,36.6497461928934,361
49325,742,47.03504043126684,349
49332,3106,42.07984546039923,1307
49343,2447,40.04903964037597,980
49346,372,60.215053763440864,224
49351,1039,42.15591915303176,438
49354,246,53.65853658536586,132
49359,399,49.87468671679198,199
49360,1351,46.4100666173205,627
49365,651,41.62826420890937,271
49187,340,45.588235294117645,155
49188,603,54.72636815920397,330
49189,469,51.385927505330486,241
49191,1406,43.45661450924609,611
49192,2312,39.61937716262976,916
49194,3505,45.30670470756063,1588
49195,828,44.927536231884055,372
49197,237,52.320675105485236,124
49198,197,59.89847715736041,118
49202,189,40.21164021164021,76
49205,653,46.86064318529862,306
49206,1483,40.1888064733648,596
49207,97,53.608247422680414,52
49208,145,53.79310344827586,78
49209,260,46.15384615384615,120
49211,979,40.96016343207354,401
49212,2254,43.7888198757764,987
49214,5710,45.97197898423818,2625
49215,2851,42.300947036127674,1206
49216,353,51.55807365439094,182
49217,495,43.83838383838384,217
49218,906,40.618101545253865,368
49219,339,59.587020648967545,202
49220,1207,42.91632145816073,518
49221,691,37.77134587554269,261
49222,1484,45.6199460916442,677
49223,4141,46.727843516058925,1935
49224,673,46.50817236255572,313
49225,624,40.86538461538461,255
49226,343,51.89504373177842,178
49227,473,40.59196617336152,192
49228,1257,41.92521877486078,527
49229,1403,39.272986457590875,551
49230,205,53.170731707317074,109
49231,1080,42.5,459
49232,1006,42.14711729622266,424
49233,919,41.566920565832426,382
49234,656,35.51829268292683,233
49235,337,51.038575667655785,172
49236,107,60.747663551401864,65
49238,1773,42.63959390862944,756
49248,2241,41.231593038821956,924
49251,501,49.700598802395206,249
49254,180,51.66666666666667,93
49256,587,54.173764906303234,318
49259,1721,50.14526438117374,863
49262,530,53.77358490566038,285
49263,849,38.515901060070675,327
49264,1986,41.49043303121853,824
49265,895,47.70949720670391,427
49266,770,54.41558441558442,419
49267,6991,47.38950078672579,3313
49268,559,49.19499105545617,275
49269,2126,44.308560677328316,942
49270,481,47.60914760914761,229
49271,1417,48.76499647141849,691
49272,809,52.16316440049443,422
49273,1128,36.08156028368794,407
49274,628,46.17834394904459,290
49276,2164,46.44177449168207,1005
49277,1156,43.0795847750865,498
49278,2823,50.1948281969536,1417
49279,536,54.1044776119403,290
49280,303,47.85478547854785,145
49281,1231,39.480097481722176,486
49282,542,44.28044280442804,240
49283,2403,47.23262588431128,1135
49284,980,48.775510204081634,478
49285,2036,40.81532416502947,831
49288,178,60.67415730337079,108
49289,1249,48.83907125700561,610
49290,1374,51.2372634643377,704
49291,289,33.21799307958477,96
49292,1385,52.202166064981945,723
49294,1903,47.45139253809774,903
49295,1323,50.03779289493575,662
49296,1509,47.44864148442677,716
49297,597,45.89614740368509,274
49298,1204,49.91694352159469,601
49299,2141,43.71788883699206,936
49300,590,47.45762711864407,280
49301,4834,42.40794373189905,2050
49302,290,45.17241379310345,131
49304,799,45.55694618272841,364
49305,562,48.39857651245551,272
49306,1258,51.19236883942766,644
49307,1813,48.26254826254826,875
49308,1613,49.78301301921885,803
49309,292,48.63013698630137,142
49310,457,43.7636761487965,200
49311,845,45.0887573964497,381
49312,284,52.112676056338024,148
49313,2533,44.3742597710225,1124
49314,809,47.21878862793572,382
49315,230,46.95652173913044,108
49316,1110,43.6036036036036,484
49317,751,52.330226364846865,393
49318,1005,54.527363184079604,548
49319,211,42.65402843601896,90
49320,612,48.03921568627451,294
49321,292,53.082191780821915,155
49322,160,58.12500000000001,93
49323,3509,49.757765745226564,1746
49326,630,55.55555555555556,350
49327,404,42.57425742574257,172
49328,19343,45.09124747970842,8722
49329,968,52.37603305785123,507
49330,680,42.205882352941174,287
49331,5039,38.93629688430244,1962
49333,1962,44.44444444444444,872
49334,221,43.43891402714932,96
49335,244,43.44262295081967,106
49336,677,40.177252584933534,272
49337,2014,42.15491559086395,849
49338,1033,51.210067763794775,529
49339,1089,53.81083562901745,586
49341,530,46.9811320754717,249
49342,215,47.906976744186046,103
49344,746,43.029490616621985,321
49345,1495,42.474916387959865,635
49347,3208,45.32418952618454,1454
49348,517,46.03481624758221,238
49349,1293,43.00077339520495,556
49350,1526,42.26736566186107,645
49352,898,46.10244988864143,414
49353,8622,40.32707028531663,3477
49355,2209,39.15799004074242,865
49356,288,48.61111111111111,140
49358,406,52.463054187192114,213
49153,1549,43.511943189154294,674
49361,1382,43.777134587554265,605
49362,907,52.039691289966925,472
49363,1172,48.89078498293515,573
49364,899,39.93325917686318,359
49366,239,44.76987447698745,107
49367,1490,38.59060402684564,575
49368,1204,44.35215946843854,534
49369,850,42.23529411764706,359
49370,354,57.6271186440678,204
49371,1199,44.45371142618849,533
49373,3092,41.00905562742562,1268
49374,1143,37.44531933508311,428
49375,1727,44.18066010422698,763
49376,463,44.49244060475162,206
49377,2120,46.88679245283019,994
49378,1623,41.52803450400493,674
49381,1419,44.96124031007752,638
50001,551,39.92740471869328,220
50002,3351,48.91077290361086,1639
50003,2635,50.967741935483865,1343
50004,378,55.55555555555556,210
50005,236,47.45762711864407,112
50006,117,46.15384615384615,54
50007,183,51.91256830601093,95
50008,357,44.81792717086835,160
50009,204,49.50980392156863,101
50010,68,60.29411764705882,41
50012,191,41.8848167539267,80
50013,342,47.953216374269005,164
50014,211,57.345971563981045,121
50015,540,49.074074074074076,265
50016,162,46.2962962962963,75
50018,412,44.1747572815534,182
50019,314,36.94267515923567,116
50020,235,51.06382978723404,120
50021,64,53.125,34
50022,105,49.523809523809526,52
50023,505,40.396039603960396,204
50024,127,55.118110236220474,70
50025,5514,42.908959013420386,2366
50026,72,44.44444444444444,32
50027,739,50.47361299052774,373
50029,914,40.0437636761488,366
50030,483,54.037267080745345,261
50031,2006,49.80059820538385,999
50033,140,51.42857142857142,72
50034,423,50.11820330969267,212
50035,86,55.81395348837209,48
50036,329,35.56231003039514,117
50038,296,40.2027027027027,119
50039,108,41.66666666666667,45
50040,135,55.55555555555556,75
50041,1020,41.47058823529412,423
50042,323,42.10526315789473,136
50043,108,48.148148148148145,52
50044,228,50.877192982456144,116
50045,426,39.201877934272304,167
50046,319,48.589341692789965,155
50048,418,41.866028708133975,175
50049,508,37.79527559055118,192
50050,84,59.523809523809526,50
50051,47,46.808510638297875,22
50052,122,54.91803278688525,67
50054,133,59.3984962406015,79
50055,78,55.12820512820513,43
50056,347,42.363112391930834,147
50057,402,47.2636815920398,190
50058,1326,47.5867269984917,631
50059,215,49.76744186046512,107
50061,167,52.09580838323353,87
50062,84,47.61904761904761,40
50063,296,43.91891891891892,130
50069,234,38.46153846153847,90
50070,47,70.2127659574468,33
50071,147,55.78231292517006,82
50072,162,47.53086419753087,77
50073,109,55.04587155963303,60
50074,1749,41.05202973127501,718
50075,131,46.56488549618321,61
50076,2622,51.48741418764302,1350
50077,997,46.63991975927783,465
50078,361,57.340720221606645,207
50079,314,38.53503184713376,121
50080,245,46.12244897959184,113
50081,732,48.08743169398907,352
50082,3436,37.485448195576254,1288
50083,418,44.73684210526316,187
50084,446,54.26008968609865,242
50085,972,46.60493827160494,453
50086,292,46.917808219178085,137
50087,1759,42.80841387151791,753
50088,135,59.25925925925925,80
50089,118,62.71186440677966,74
50090,439,43.052391799544424,189
50092,531,43.12617702448211,229
50093,288,47.56944444444444,137
50094,286,40.909090909090914,117
50095,749,47.53004005340454,356
50096,173,38.15028901734104,66
50097,103,66.99029126213593,69
50098,431,51.27610208816705,221
50099,4242,42.14992927864215,1788
50100,348,46.55172413793103,162
50101,189,58.201058201058196,110
50102,775,57.54838709677419,446
50103,221,48.86877828054298,108
50105,78,69.23076923076923,54
50106,190,51.05263157894737,97
50107,101,41.584158415841586,42
50108,342,43.859649122807014,150
50109,1562,35.723431498079385,558
50110,621,43.31723027375201,269
50111,766,47.78067885117493,366
50115,177,52.54237288135594,93
50116,157,50.318471337579616,79
50117,324,48.76543209876543,158
50118,228,46.05263157894737,105
50120,248,57.25806451612904,142
50125,65,56.92307692307692,37
50126,110,42.72727272727273,47
50127,557,39.67684021543986,221
50129,23056,41.702810548230396,9615
50130,320,47.1875,151
50131,238,43.27731092436975,103
50133,177,40.11299435028249,71
50134,77,40.25974025974026,31
50135,158,46.835443037974684,74
50136,147,55.10204081632652,81
50138,379,35.88390501319261,136
50139,2589,46.73619157976053,1210
50140,315,40.317460317460316,127
50142,499,47.09418837675351,235
50143,641,51.6380655226209,331
50144,391,38.61892583120204,151
50145,453,44.150110375275936,200
50146,180,61.111111111111114,110
50147,5850,42.18803418803419,2468
50148,324,33.0246913580247,107
50149,725,44.13793103448276,320
50150,205,48.292682926829265,99
50151,1667,44.81103779244151,747
50153,208,44.230769230769226,92
50155,197,56.34517766497462,111
50156,51,47.05882352941176,24
50158,274,41.24087591240876,113
50514,207,40.09661835748793,83
50159,452,48.008849557522126,217
50160,497,47.08249496981891,234
50162,1300,41.0,533
50163,213,54.929577464788736,117
50164,719,41.44645340751043,298
50165,2912,45.12362637362637,1314
50166,242,40.49586776859504,98
50167,619,50.080775444264944,310
50168,1716,44.17249417249417,758
50169,78,50.0,39
50170,73,63.013698630136986,46
50171,31,61.29032258064516,19
50172,290,43.79310344827586,127
50173,12805,39.17219836001562,5016
50174,145,53.103448275862064,77
50175,178,44.9438202247191,80
50177,301,47.176079734219265,142
50178,1142,51.0507880910683,583
50179,42,61.904761904761905,26
50180,287,47.038327526132406,135
50181,257,43.57976653696498,112
50183,240,37.916666666666664,91
50184,1225,38.53061224489796,472
50185,795,42.76729559748428,340
50186,152,44.07894736842105,67
50187,700,45.857142857142854,321
50188,720,45.55555555555556,328
50189,245,38.775510204081634,95
50190,158,53.79746835443038,85
50191,108,50.92592592592593,55
50192,97,48.45360824742268,47
50194,311,45.01607717041801,140
50195,170,51.17647058823529,87
50196,485,46.8041237113402,227
50197,1148,47.99651567944251,551
50198,353,45.892351274787536,162
50199,414,55.55555555555556,230
50200,678,47.1976401179941,320
50202,554,40.974729241877256,227
50204,134,54.47761194029851,73
50207,132,48.484848484848484,64
50208,114,54.385964912280706,62
50209,666,39.03903903903904,260
50210,289,47.05882352941176,136
50211,114,50.0,57
50212,114,56.14035087719298,64
50213,366,46.72131147540984,171
50214,223,50.224215246636774,112
50215,1670,47.66467065868263,796
50216,545,41.8348623853211,228
50218,9645,46.863659927423534,4520
50219,568,39.436619718309856,224
50220,594,48.98989898989899,291
50221,49,65.3061224489796,32
50222,612,37.58169934640523,230
50223,95,57.89473684210527,55
50224,763,41.8086500655308,319
50228,880,43.86363636363637,386
50229,90,53.333333333333336,48
50230,652,48.77300613496933,318
50231,646,49.690402476780186,321
50232,320,48.125,154
