crumbs,turnout,url,id
"['Österreich', 'Oberösterreich', 'Innviertel', 'Ried im Innkreis', 'Lohnsburg am Kobernaußerwald']",39.6,http://euwahl2014.bmi.gv.at/41213.html,41213
"['Österreich', 'Niederösterreich', 'Niederösterreich Mitte', 'Sankt Pölten (Land)', 'Loich']",55.0,http://euwahl2014.bmi.gv.at/31920.html,31920
"['Österreich', 'Burgenland', 'Burgenland Nord', 'Mattersburg', 'Loipersbach im Burgenland']",48.3,http://euwahl2014.bmi.gv.at/10604.html,10604
"['Österreich', 'Steiermark', 'Oststeiermark', 'Hartberg-Fürstenfeld', 'Loipersdorf bei Fürstenfeld']",37.1,http://euwahl2014.bmi.gv.at/62228.html,62228
"['Österreich', 'Burgenland', 'Burgenland Süd', 'Oberwart', 'Loipersdorf-Kitzladen']",51.3,http://euwahl2014.bmi.gv.at/10910.html,10910
"['Österreich', 'Niederösterreich', 'Mostviertel', 'Melk', 'Loosdorf']",42.6,http://euwahl2014.bmi.gv.at/31520.html,31520
"['Österreich', 'Burgenland', 'Burgenland Nord', 'Eisenstadt-Umgebung', 'Loretto']",46.6,http://euwahl2014.bmi.gv.at/10320.html,10320
"['Österreich', 'Vorarlberg', 'Vorarlberg Süd', 'Bludenz', 'Lorüns']",40.7,http://euwahl2014.bmi.gv.at/80114.html,80114
"['Österreich', 'Oberösterreich', 'Traunviertel', 'Steyr-Land', 'Losenstein']",44.2,http://euwahl2014.bmi.gv.at/41509.html,41509
"['Österreich', 'Steiermark', 'Oststeiermark', 'Weiz', 'Ludersdorf-Wilfersdorf']",38.1,http://euwahl2014.bmi.gv.at/61727.html,61727
"['Österreich', 'Vorarlberg', 'Vorarlberg Süd', 'Bludenz', 'Ludesch']",31.3,http://euwahl2014.bmi.gv.at/80115.html,80115
"['Österreich', 'Kärnten', 'Klagenfurt', 'Klagenfurt Land', 'Ludmannsdorf']",36.6,http://euwahl2014.bmi.gv.at/20416.html,20416
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Waidhofen an der Thaya', 'Ludweis-Aigen']",54.5,http://euwahl2014.bmi.gv.at/32212.html,32212
"['Österreich', 'Oberösterreich', 'Mühlviertel', 'Perg', 'Luftenberg an der Donau']",45.3,http://euwahl2014.bmi.gv.at/41110.html,41110
"['Österreich', 'Niederösterreich', 'Mostviertel', 'Scheibbs', 'Lunz am See']",41.4,http://euwahl2014.bmi.gv.at/32005.html,32005
"['Österreich', 'Kärnten', 'Kärnten West', 'Spittal an der Drau', 'Lurnfeld']",34.8,http://euwahl2014.bmi.gv.at/20643.html,20643
"['Österreich', 'Vorarlberg', 'Vorarlberg Nord', 'Dornbirn', 'Lustenau']",30.9,http://euwahl2014.bmi.gv.at/80303.html,80303
"['Österreich', 'Burgenland', 'Burgenland Süd', 'Oberpullendorf', 'Lutzmannsburg']",51.0,http://euwahl2014.bmi.gv.at/10810.html,10810
"['Österreich', 'Vorarlberg', 'Vorarlberg Süd', 'Feldkirch', 'Mäder']",31.5,http://euwahl2014.bmi.gv.at/80412.html,80412
"['Österreich', 'Kärnten', 'Klagenfurt', 'Klagenfurt Land', 'Magdalensberg']",36.9,http://euwahl2014.bmi.gv.at/20442.html,20442
"['Österreich', 'Steiermark', 'Oststeiermark', 'Südoststeiermark', 'Maierdorf']",46.7,http://euwahl2014.bmi.gv.at/62341.html,62341
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Hollabrunn', 'Mailberg']",65.2,http://euwahl2014.bmi.gv.at/31025.html,31025
"['Österreich', 'Salzburg', 'Lungau/Pinzgau/Pongau', 'Zell am See', 'Maishofen']",34.7,http://euwahl2014.bmi.gv.at/50611.html,50611
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Hollabrunn', 'Maissau']",55.1,http://euwahl2014.bmi.gv.at/31026.html,31026
"['Österreich', 'Kärnten', 'Kärnten West', 'Spittal an der Drau', 'Mallnitz']",45.1,http://euwahl2014.bmi.gv.at/20618.html,20618
"['Österreich', 'Kärnten', 'Kärnten West', 'Spittal an der Drau', 'Malta']",24.4,http://euwahl2014.bmi.gv.at/20619.html,20619
"['Österreich', 'Niederösterreich', 'Mostviertel', 'Melk', 'Mank']",51.0,http://euwahl2014.bmi.gv.at/31521.html,31521
"['Österreich', 'Niederösterreich', 'Niederösterreich Süd - Ost', 'Bruck an der Leitha', 'Mannersdorf am Leithagebirge']",51.1,http://euwahl2014.bmi.gv.at/30716.html,30716
"['Österreich', 'Burgenland', 'Burgenland Süd', 'Oberpullendorf', 'Mannersdorf an der Rabnitz']",54.1,http://euwahl2014.bmi.gv.at/10811.html,10811
"['Österreich', 'Oberösterreich', 'Hausruckviertel', 'Vöcklabruck', 'Manning']",49.5,http://euwahl2014.bmi.gv.at/41714.html,41714
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Gänserndorf', 'Mannsdorf an der Donau']",56.5,http://euwahl2014.bmi.gv.at/30834.html,30834
"['Österreich', 'Niederösterreich', 'Mostviertel', 'Melk', 'Marbach an der Donau']",45.8,http://euwahl2014.bmi.gv.at/31522.html,31522
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Gänserndorf', 'Marchegg']",37.3,http://euwahl2014.bmi.gv.at/30835.html,30835
"['Österreich', 'Oberösterreich', 'Hausruckviertel', 'Wels-Land', 'Marchtrenk']",39.5,http://euwahl2014.bmi.gv.at/41812.html,41812
"['Österreich', 'Steiermark', 'Weststeiermark', 'Deutschlandsberg', 'Marhof']",39.8,http://euwahl2014.bmi.gv.at/60320.html,60320
"['Österreich', 'Salzburg', 'Lungau/Pinzgau/Pongau', 'Zell am See', 'Maria Alm am Steinernen Meer']",28.6,http://euwahl2014.bmi.gv.at/50612.html,50612
"['Österreich', 'Steiermark', 'Obersteiermark', 'Murtal', 'Maria Buch-Feistritz']",36.5,http://euwahl2014.bmi.gv.at/62015.html,62015
"['Österreich', 'Niederösterreich', 'Wien Umgebung', 'Mödling', 'Maria Enzersdorf']",48.1,http://euwahl2014.bmi.gv.at/31716.html,31716
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Krems (Land)', 'Maria Laach am Jauerling']",57.1,http://euwahl2014.bmi.gv.at/31326.html,31326
"['Österreich', 'Steiermark', 'Weststeiermark', 'Voitsberg', 'Maria Lankowitz']",37.7,http://euwahl2014.bmi.gv.at/61613.html,61613
"['Österreich', 'Oberösterreich', 'Traunviertel', 'Steyr-Land', 'Maria Neustift']",48.2,http://euwahl2014.bmi.gv.at/41510.html,41510
"['Österreich', 'Kärnten', 'Klagenfurt', 'Klagenfurt Land', 'Maria Rain']",34.7,http://euwahl2014.bmi.gv.at/20417.html,20417
"['Österreich', 'Kärnten', 'Klagenfurt', 'Klagenfurt Land', 'Maria Saal']",39.2,http://euwahl2014.bmi.gv.at/20418.html,20418
"['Österreich', 'Oberösterreich', 'Innviertel', 'Braunau am Inn', 'Maria Schmolln']",34.7,http://euwahl2014.bmi.gv.at/40420.html,40420
"['Österreich', 'Niederösterreich', 'Mostviertel', 'Melk', 'Maria Taferl']",44.6,http://euwahl2014.bmi.gv.at/31523.html,31523
"['Österreich', 'Kärnten', 'Klagenfurt', 'Klagenfurt Land', 'Maria Wörth']",30.3,http://euwahl2014.bmi.gv.at/20419.html,20419
"['Österreich', 'Niederösterreich', 'Niederösterreich Mitte', 'Sankt Pölten (Land)', 'Maria-Anzbach']",49.3,http://euwahl2014.bmi.gv.at/31921.html,31921
"['Österreich', 'Niederösterreich', 'Wien Umgebung', 'Wien-Umgebung', 'Maria-Lanzendorf']",43.8,http://euwahl2014.bmi.gv.at/32411.html,32411
"['Österreich', 'Steiermark', 'Obersteiermark', 'Murau', 'Mariahof']",36.8,http://euwahl2014.bmi.gv.at/61409.html,61409
"['Österreich', 'Salzburg', 'Lungau/Pinzgau/Pongau', 'Tamsweg', 'Mariapfarr']",28.0,http://euwahl2014.bmi.gv.at/50503.html,50503
"['Österreich', 'Burgenland', 'Burgenland Süd', 'Oberwart', 'Mariasdorf']",48.5,http://euwahl2014.bmi.gv.at/10911.html,10911
"['Österreich', 'Tirol', 'Unterland', 'Kufstein', 'Mariastein']",46.3,http://euwahl2014.bmi.gv.at/70516.html,70516
"['Österreich', 'Steiermark', 'Obersteiermark', 'Bruck-Mürzzuschlag', 'Mariazell']",41.8,http://euwahl2014.bmi.gv.at/62117.html,62117
"['Österreich', 'Niederösterreich', 'Niederösterreich Mitte', 'Sankt Pölten (Land)', 'Markersdorf-Haindorf']",49.5,http://euwahl2014.bmi.gv.at/31922.html,31922
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Gänserndorf', 'Markgrafneusiedl']",51.6,http://euwahl2014.bmi.gv.at/30836.html,30836
"['Österreich', 'Burgenland', 'Burgenland Süd', 'Oberwart', 'Markt Allhau']",48.7,http://euwahl2014.bmi.gv.at/10912.html,10912
"['Österreich', 'Steiermark', 'Oststeiermark', 'Weiz', 'Markt Hartmannsdorf']",39.6,http://euwahl2014.bmi.gv.at/61716.html,61716
"['Österreich', 'Burgenland', 'Burgenland Süd', 'Oberwart', 'Markt Neuhodis']",51.4,http://euwahl2014.bmi.gv.at/10913.html,10913
"['Österreich', 'Niederösterreich', 'Niederösterreich Süd', 'Wiener Neustadt (Land)', 'Markt Piesting']",51.5,http://euwahl2014.bmi.gv.at/32319.html,32319
"['Österreich', 'Burgenland', 'Burgenland Süd', 'Oberpullendorf', 'Markt Sankt Martin']",60.3,http://euwahl2014.bmi.gv.at/10812.html,10812
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Zwettl', 'Martinsberg']",57.0,http://euwahl2014.bmi.gv.at/32517.html,32517
"['Österreich', 'Burgenland', 'Burgenland Nord', 'Mattersburg', 'Marz']",54.1,http://euwahl2014.bmi.gv.at/10605.html,10605
"['Österreich', 'Tirol', 'Innsbruck-Land', 'Innsbruck-Land', 'Matrei am Brenner']",38.6,http://euwahl2014.bmi.gv.at/70327.html,70327
"['Österreich', 'Tirol', 'Osttirol', 'Lienz', 'Matrei in Osttirol']",25.2,http://euwahl2014.bmi.gv.at/70717.html,70717
"['Österreich', 'Burgenland', 'Burgenland Nord', 'Mattersburg', 'Mattersburg']",42.6,http://euwahl2014.bmi.gv.at/10606.html,10606
"['Österreich', 'Oberösterreich', 'Innviertel', 'Braunau am Inn', 'Mattighofen']",31.9,http://euwahl2014.bmi.gv.at/40421.html,40421
"['Österreich', 'Salzburg', 'Flachgau/Tennengau', 'Salzburg-Umgebung', 'Mattsee']",39.6,http://euwahl2014.bmi.gv.at/50323.html,50323
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Gänserndorf', 'Matzen-Raggendorf']",52.1,http://euwahl2014.bmi.gv.at/30838.html,30838
"['Österreich', 'Niederösterreich', 'Niederösterreich Süd', 'Wiener Neustadt (Land)', 'Matzendorf-Hölles']",47.5,http://euwahl2014.bmi.gv.at/32320.html,32320
"['Österreich', 'Niederösterreich', 'Wien Umgebung', 'Wien-Umgebung', 'Mauerbach']",45.6,http://euwahl2014.bmi.gv.at/32412.html,32412
"['Österreich', 'Oberösterreich', 'Innviertel', 'Braunau am Inn', 'Mauerkirchen']",33.2,http://euwahl2014.bmi.gv.at/40422.html,40422
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Krems (Land)', 'Mautern an der Donau']",50.5,http://euwahl2014.bmi.gv.at/31327.html,31327
"['Österreich', 'Steiermark', 'Obersteiermark', 'Leoben', 'Mautern in Steiermark']",36.1,http://euwahl2014.bmi.gv.at/61109.html,61109
"['Österreich', 'Salzburg', 'Lungau/Pinzgau/Pongau', 'Tamsweg', 'Mauterndorf']",38.0,http://euwahl2014.bmi.gv.at/50504.html,50504
"['Österreich', 'Oberösterreich', 'Mühlviertel', 'Perg', 'Mauthausen']",52.3,http://euwahl2014.bmi.gv.at/41111.html,41111
"['Österreich', 'Oberösterreich', 'Innviertel', 'Schärding', 'Mayrhof']",57.4,http://euwahl2014.bmi.gv.at/41412.html,41412
"['Österreich', 'Tirol', 'Innsbruck-Land', 'Schwaz', 'Mayrhofen']",23.4,http://euwahl2014.bmi.gv.at/70920.html,70920
"['Österreich', 'Oberösterreich', 'Hausruckviertel', 'Grieskirchen', 'Meggenhofen']",51.5,http://euwahl2014.bmi.gv.at/40814.html,40814
"['Österreich', 'Oberösterreich', 'Innviertel', 'Ried im Innkreis', 'Mehrnbach']",36.5,http://euwahl2014.bmi.gv.at/41214.html,41214
"['Österreich', 'Vorarlberg', 'Vorarlberg Süd', 'Feldkirch', 'Meiningen']",31.1,http://euwahl2014.bmi.gv.at/80413.html,80413
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Horn', 'Meiseldorf']",56.5,http://euwahl2014.bmi.gv.at/31114.html,31114
"['Österreich', 'Niederösterreich', 'Mostviertel', 'Melk', 'Melk']",49.8,http://euwahl2014.bmi.gv.at/31524.html,31524
"['Österreich', 'Steiermark', 'Graz und Umgebung', 'Graz-Umgebung', 'Mellach']",29.4,http://euwahl2014.bmi.gv.at/60630.html,60630
"['Österreich', 'Vorarlberg', 'Vorarlberg Nord', 'Bregenz', 'Mellau']",31.0,http://euwahl2014.bmi.gv.at/80227.html,80227
"['Österreich', 'Steiermark', 'Oststeiermark', 'Südoststeiermark', 'Merkendorf']",31.9,http://euwahl2014.bmi.gv.at/62342.html,62342
"['Österreich', 'Kärnten', 'Kärnten Ost', 'Sankt Veit an der Glan', 'Metnitz']",42.0,http://euwahl2014.bmi.gv.at/20518.html,20518
"['Österreich', 'Steiermark', 'Oststeiermark', 'Südoststeiermark', 'Mettersdorf am Saßbach']",33.2,http://euwahl2014.bmi.gv.at/62343.html,62343
"['Österreich', 'Oberösterreich', 'Innviertel', 'Ried im Innkreis', 'Mettmach']",34.1,http://euwahl2014.bmi.gv.at/41215.html,41215
"['Österreich', 'Steiermark', 'Obersteiermark', 'Liezen', 'Michaelerberg']",35.7,http://euwahl2014.bmi.gv.at/61224.html,61224
"['Österreich', 'Oberösterreich', 'Hausruckviertel', 'Grieskirchen', 'Michaelnbach']",43.8,http://euwahl2014.bmi.gv.at/40815.html,40815
"['Österreich', 'Niederösterreich', 'Niederösterreich Mitte', 'Sankt Pölten (Land)', 'Michelbach']",59.9,http://euwahl2014.bmi.gv.at/31923.html,31923
"['Österreich', 'Kärnten', 'Kärnten Ost', 'Sankt Veit an der Glan', 'Micheldorf']",31.9,http://euwahl2014.bmi.gv.at/20519.html,20519
"['Österreich', 'Oberösterreich', 'Traunviertel', 'Kirchdorf an der Krems', 'Micheldorf in Oberösterreich']",40.8,http://euwahl2014.bmi.gv.at/40908.html,40908
"['Österreich', 'Niederösterreich', 'Niederösterreich Mitte', 'Tulln', 'Michelhausen']",53.4,http://euwahl2014.bmi.gv.at/32120.html,32120
"['Österreich', 'Tirol', 'Innsbruck-Land', 'Innsbruck-Land', 'Mieders']",31.5,http://euwahl2014.bmi.gv.at/70328.html,70328
"['Österreich', 'Tirol', 'Oberland', 'Imst', 'Mieming']",29.7,http://euwahl2014.bmi.gv.at/70209.html,70209
"['Österreich', 'Niederösterreich', 'Niederösterreich Süd', 'Wiener Neustadt (Land)', 'Miesenbach']",42.7,http://euwahl2014.bmi.gv.at/32321.html,32321
"['Österreich', 'Steiermark', 'Oststeiermark', 'Weiz', 'Miesenbach bei Birkfeld']",53.5,http://euwahl2014.bmi.gv.at/61728.html,61728
"['Österreich', 'Kärnten', 'Kärnten West', 'Spittal an der Drau', 'Millstatt am See']",32.0,http://euwahl2014.bmi.gv.at/20620.html,20620
"['Österreich', 'Tirol', 'Innsbruck-Land', 'Innsbruck-Land', 'Mils']",40.2,http://euwahl2014.bmi.gv.at/70329.html,70329
"['Österreich', 'Tirol', 'Oberland', 'Imst', 'Mils bei Imst']",30.8,http://euwahl2014.bmi.gv.at/70210.html,70210
"['Österreich', 'Burgenland', 'Burgenland Süd', 'Jennersdorf', 'Minihof-Liebau']",44.4,http://euwahl2014.bmi.gv.at/10505.html,10505
"['Österreich', 'Oberösterreich', 'Innviertel', 'Braunau am Inn', 'Mining']",43.0,http://euwahl2014.bmi.gv.at/40423.html,40423
"['Österreich', 'Burgenland', 'Burgenland Süd', 'Oberwart', 'Mischendorf']",47.9,http://euwahl2014.bmi.gv.at/10914.html,10914
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Mistelbach', 'Mistelbach']",48.6,http://euwahl2014.bmi.gv.at/31633.html,31633
"['Österreich', 'Vorarlberg', 'Vorarlberg Nord', 'Bregenz', 'Mittelberg']",26.0,http://euwahl2014.bmi.gv.at/80228.html,80228
"['Österreich', 'Niederösterreich', 'Niederösterreich Mitte', 'Lilienfeld', 'Mitterbach am Erlaufsee']",58.3,http://euwahl2014.bmi.gv.at/31408.html,31408
"['Österreich', 'Steiermark', 'Obersteiermark', 'Liezen', 'Mitterberg']",35.3,http://euwahl2014.bmi.gv.at/61225.html,61225
"['Österreich', 'Steiermark', 'Oststeiermark', 'Weiz', 'Mitterdorf an der Raab']",37.3,http://euwahl2014.bmi.gv.at/61729.html,61729
"['Österreich', 'Steiermark', 'Obersteiermark', 'Bruck-Mürzzuschlag', 'Mitterdorf im Mürztal']",37.6,http://euwahl2014.bmi.gv.at/62118.html,62118
"['Österreich', 'Oberösterreich', 'Mühlviertel', 'Perg', 'Mitterkirchen im Machland']",49.8,http://euwahl2014.bmi.gv.at/41112.html,41112
"['Österreich', 'Steiermark', 'Oststeiermark', 'Südoststeiermark', 'Mitterlabill']",34.1,http://euwahl2014.bmi.gv.at/62344.html,62344
"['Österreich', 'Niederösterreich', 'Niederösterreich Süd - Ost', 'Baden', 'Mitterndorf an der Fischa']",40.5,http://euwahl2014.bmi.gv.at/30621.html,30621
"['Österreich', 'Salzburg', 'Lungau/Pinzgau/Pongau', 'Zell am See', 'Mittersill']",30.5,http://euwahl2014.bmi.gv.at/50613.html,50613
"['Österreich', 'Niederösterreich', 'Wien Umgebung', 'Mödling', 'Mödling']",45.5,http://euwahl2014.bmi.gv.at/31717.html,31717
"['Österreich', 'Steiermark', 'Weststeiermark', 'Voitsberg', 'Modriach']",48.3,http://euwahl2014.bmi.gv.at/61614.html,61614
"['Österreich', 'Burgenland', 'Burgenland Süd', 'Jennersdorf', 'Mogersdorf']",47.3,http://euwahl2014.bmi.gv.at/10506.html,10506
"['Österreich', 'Vorarlberg', 'Vorarlberg Nord', 'Bregenz', 'Möggers']",45.2,http://euwahl2014.bmi.gv.at/80229.html,80229
"['Österreich', 'Kärnten', 'Kärnten Ost', 'Sankt Veit an der Glan', 'Mölbling']",31.1,http://euwahl2014.bmi.gv.at/20520.html,20520
"['Österreich', 'Oberösterreich', 'Traunviertel', 'Kirchdorf an der Krems', 'Molln']",44.8,http://euwahl2014.bmi.gv.at/40909.html,40909
"['Österreich', 'Burgenland', 'Burgenland Nord', 'Neusiedl am See', 'Mönchhof']",42.3,http://euwahl2014.bmi.gv.at/10712.html,10712
"['Österreich', 'Oberösterreich', 'Hausruckviertel', 'Vöcklabruck', 'Mondsee']",33.7,http://euwahl2014.bmi.gv.at/41715.html,41715
"['Österreich', 'Niederösterreich', 'Niederösterreich Süd', 'Neunkirchen', 'Mönichkirchen']",48.7,http://euwahl2014.bmi.gv.at/31815.html,31815
"['Österreich', 'Steiermark', 'Oststeiermark', 'Hartberg-Fürstenfeld', 'Mönichwald']",52.7,http://euwahl2014.bmi.gv.at/62229.html,62229
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Gmünd', 'Moorbad Harbach']",65.4,http://euwahl2014.bmi.gv.at/30913.html,30913
"['Österreich', 'Oberösterreich', 'Innviertel', 'Braunau am Inn', 'Moosbach']",43.7,http://euwahl2014.bmi.gv.at/40424.html,40424
"['Österreich', 'Niederösterreich', 'Wien Umgebung', 'Wien-Umgebung', 'Moosbrunn']",52.0,http://euwahl2014.bmi.gv.at/32413.html,32413
"['Österreich', 'Kärnten', 'Klagenfurt', 'Klagenfurt Land', 'Moosburg']",35.1,http://euwahl2014.bmi.gv.at/20421.html,20421
"['Österreich', 'Oberösterreich', 'Innviertel', 'Braunau am Inn', 'Moosdorf']",34.7,http://euwahl2014.bmi.gv.at/40425.html,40425
"['Österreich', 'Steiermark', 'Weststeiermark', 'Voitsberg', 'Mooskirchen']",34.4,http://euwahl2014.bmi.gv.at/61615.html,61615
"['Österreich', 'Burgenland', 'Burgenland Nord', 'Eisenstadt-Umgebung', 'Mörbisch am See']",43.5,http://euwahl2014.bmi.gv.at/10307.html,10307
"['Österreich', 'Oberösterreich', 'Innviertel', 'Ried im Innkreis', 'Mörschwang']",58.5,http://euwahl2014.bmi.gv.at/41216.html,41216
"['Österreich', 'Steiermark', 'Oststeiermark', 'Weiz', 'Mortantsch']",42.9,http://euwahl2014.bmi.gv.at/61730.html,61730
"['Österreich', 'Kärnten', 'Kärnten West', 'Spittal an der Drau', 'Mörtschach']",31.2,http://euwahl2014.bmi.gv.at/20622.html,20622
"['Österreich', 'Burgenland', 'Burgenland Süd', 'Güssing', 'Moschendorf']",63.2,http://euwahl2014.bmi.gv.at/10428.html,10428
"['Österreich', 'Tirol', 'Oberland', 'Imst', 'Mötz']",28.8,http://euwahl2014.bmi.gv.at/70211.html,70211
"['Österreich', 'Niederösterreich', 'Niederösterreich Mitte', 'Tulln', 'Muckendorf-Wipfing']",53.5,http://euwahl2014.bmi.gv.at/32143.html,32143
"['Österreich', 'Niederösterreich', 'Niederösterreich Süd', 'Wiener Neustadt (Land)', 'Muggendorf']",58.4,http://euwahl2014.bmi.gv.at/32322.html,32322
"['Österreich', 'Salzburg', 'Lungau/Pinzgau/Pongau', 'Sankt Johann im Pongau', 'Mühlbach am Hochkönig']",38.6,http://euwahl2014.bmi.gv.at/50415.html,50415
"['Österreich', 'Tirol', 'Innsbruck-Land', 'Innsbruck-Land', 'Mühlbachl']",31.1,http://euwahl2014.bmi.gv.at/70330.html,70330
"['Österreich', 'Kärnten', 'Kärnten West', 'Spittal an der Drau', 'Mühldorf']",45.9,http://euwahl2014.bmi.gv.at/20624.html,20624
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Krems (Land)', 'Mühldorf']",54.4,http://euwahl2014.bmi.gv.at/31330.html,31330
"['Österreich', 'Steiermark', 'Oststeiermark', 'Südoststeiermark', 'Mühldorf bei Feldbach']",35.0,http://euwahl2014.bmi.gv.at/62345.html,62345
"['Österreich', 'Steiermark', 'Obersteiermark', 'Murau', 'Mühlen']",45.9,http://euwahl2014.bmi.gv.at/61410.html,61410
"['Österreich', 'Burgenland', 'Burgenland Süd', 'Jennersdorf', 'Mühlgraben']",45.3,http://euwahl2014.bmi.gv.at/10512.html,10512
"['Österreich', 'Oberösterreich', 'Innviertel', 'Ried im Innkreis', 'Mühlheim am Inn']",41.0,http://euwahl2014.bmi.gv.at/41217.html,41217
"['Österreich', 'Salzburg', 'Lungau/Pinzgau/Pongau', 'Tamsweg', 'Muhr']",40.3,http://euwahl2014.bmi.gv.at/50505.html,50505
"['Österreich', 'Burgenland', 'Burgenland Nord', 'Eisenstadt-Umgebung', 'Müllendorf']",58.5,http://euwahl2014.bmi.gv.at/10308.html,10308
"['Österreich', 'Niederösterreich', 'Wien Umgebung', 'Mödling', 'Münchendorf']",45.3,http://euwahl2014.bmi.gv.at/31718.html,31718
"['Österreich', 'Oberösterreich', 'Innviertel', 'Braunau am Inn', 'Munderfing']",42.4,http://euwahl2014.bmi.gv.at/40426.html,40426
"['Österreich', 'Niederösterreich', 'Mostviertel', 'Melk', 'Münichreith-Laimbach']",43.0,http://euwahl2014.bmi.gv.at/31525.html,31525
"['Österreich', 'Tirol', 'Unterland', 'Kufstein', 'Münster']",30.2,http://euwahl2014.bmi.gv.at/70517.html,70517
"['Österreich', 'Oberösterreich', 'Mühlviertel', 'Perg', 'Münzbach']",44.4,http://euwahl2014.bmi.gv.at/41113.html,41113
"['Österreich', 'Oberösterreich', 'Innviertel', 'Schärding', 'Münzkirchen']",38.6,http://euwahl2014.bmi.gv.at/41413.html,41413
"['Österreich', 'Steiermark', 'Obersteiermark', 'Murau', 'Murau']",37.9,http://euwahl2014.bmi.gv.at/61411.html,61411
"['Österreich', 'Steiermark', 'Oststeiermark', 'Südoststeiermark', 'Mureck']",31.0,http://euwahl2014.bmi.gv.at/62346.html,62346
"['Österreich', 'Steiermark', 'Oststeiermark', 'Südoststeiermark', 'Murfeld']",34.3,http://euwahl2014.bmi.gv.at/62347.html,62347
"['Österreich', 'Steiermark', 'Obersteiermark', 'Bruck-Mürzzuschlag', 'Mürzhofen']",48.8,http://euwahl2014.bmi.gv.at/62119.html,62119
"['Österreich', 'Steiermark', 'Obersteiermark', 'Bruck-Mürzzuschlag', 'Mürzsteg']",52.5,http://euwahl2014.bmi.gv.at/62120.html,62120
"['Österreich', 'Steiermark', 'Obersteiermark', 'Bruck-Mürzzuschlag', 'Mürzzuschlag']",39.0,http://euwahl2014.bmi.gv.at/62121.html,62121
"['Österreich', 'Tirol', 'Oberland', 'Reutte', 'Musau']",26.7,http://euwahl2014.bmi.gv.at/70822.html,70822
"['Österreich', 'Tirol', 'Innsbruck-Land', 'Innsbruck-Land', 'Mutters']",34.2,http://euwahl2014.bmi.gv.at/70331.html,70331
"['Österreich', 'Oberösterreich', 'Mühlviertel', 'Perg', 'Naarn im Machlande']",51.5,http://euwahl2014.bmi.gv.at/41114.html,41114
"['Österreich', 'Steiermark', 'Oststeiermark', 'Weiz', 'Naas']",45.4,http://euwahl2014.bmi.gv.at/61731.html,61731
"['Österreich', 'Steiermark', 'Oststeiermark', 'Weiz', 'Naintsch']",45.0,http://euwahl2014.bmi.gv.at/61732.html,61732
"['Österreich', 'Tirol', 'Oberland', 'Reutte', 'Namlos']",39.4,http://euwahl2014.bmi.gv.at/70823.html,70823
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Hollabrunn', 'Nappersdorf-Kammersdorf']",48.6,http://euwahl2014.bmi.gv.at/31028.html,31028
"['Österreich', 'Tirol', 'Oberland', 'Imst', 'Nassereith']",19.7,http://euwahl2014.bmi.gv.at/70212.html,70212
"['Österreich', 'Niederösterreich', 'Niederösterreich Süd', 'Neunkirchen', 'Natschbach-Loipersbach']",53.3,http://euwahl2014.bmi.gv.at/31817.html,31817
"['Österreich', 'Oberösterreich', 'Hausruckviertel', 'Grieskirchen', 'Natternbach']",44.0,http://euwahl2014.bmi.gv.at/40816.html,40816
"['Österreich', 'Tirol', 'Innsbruck-Land', 'Innsbruck-Land', 'Natters']",37.8,http://euwahl2014.bmi.gv.at/70332.html,70332
"['Österreich', 'Tirol', 'Oberland', 'Landeck', 'Nauders']",20.9,http://euwahl2014.bmi.gv.at/70615.html,70615
"['Österreich', 'Tirol', 'Innsbruck-Land', 'Innsbruck-Land', 'Navis']",27.1,http://euwahl2014.bmi.gv.at/70333.html,70333
"['Österreich', 'Oberösterreich', 'Mühlviertel', 'Rohrbach', 'Nebelberg']",47.0,http://euwahl2014.bmi.gv.at/41320.html,41320
"['Österreich', 'Burgenland', 'Burgenland Süd', 'Oberpullendorf', 'Neckenmarkt']",58.5,http://euwahl2014.bmi.gv.at/10813.html,10813
"['Österreich', 'Niederösterreich', 'Niederösterreich Mitte', 'Sankt Pölten (Land)', 'Neidling']",54.1,http://euwahl2014.bmi.gv.at/31925.html,31925
"['Österreich', 'Vorarlberg', 'Vorarlberg Süd', 'Bludenz', 'Nenzing']",34.3,http://euwahl2014.bmi.gv.at/80116.html,80116
"['Österreich', 'Tirol', 'Oberland', 'Reutte', 'Nesselwängle']",35.6,http://euwahl2014.bmi.gv.at/70824.html,70824
"['Österreich', 'Steiermark', 'Graz und Umgebung', 'Graz-Umgebung', 'Nestelbach bei Graz']",33.2,http://euwahl2014.bmi.gv.at/60631.html,60631
