crumbs,turnout,url,id
"['Österreich', 'Oberösterreich', 'Traunviertel', 'Steyr-Land', 'Gaflenz']",54.3,https://bundeswahlen.gv.at/2019_2/41505.html,41505
"['Österreich', 'Tirol', 'Osttirol', 'Lienz', 'Gaimberg']",51.8,https://bundeswahlen.gv.at/2019_2/70708.html,70708
"['Österreich', 'Steiermark', 'Obersteiermark', 'Liezen', 'Gaishorn am See']",46.4,https://bundeswahlen.gv.at/2019_2/61256.html,61256
"['Österreich', 'Vorarlberg', 'Vorarlberg Nord', 'Bregenz', 'Gaißau']",44.9,https://bundeswahlen.gv.at/2019_2/80214.html,80214
"['Österreich', 'Kärnten', 'Kärnten Ost', 'Völkermarkt', 'Gallizien']",48.9,https://bundeswahlen.gv.at/2019_2/20806.html,20806
"['Österreich', 'Oberösterreich', 'Mühlviertel', 'Urfahr-Umgebung', 'Gallneukirchen']",57.0,https://bundeswahlen.gv.at/2019_2/41607.html,41607
"['Österreich', 'Oberösterreich', 'Hausruckviertel', 'Grieskirchen', 'Gallspach']",49.0,https://bundeswahlen.gv.at/2019_2/40805.html,40805
"['Österreich', 'Tirol', 'Innsbruck-Land', 'Schwaz', 'Gallzein']",42.3,https://bundeswahlen.gv.at/2019_2/70911.html,70911
"['Österreich', 'Tirol', 'Oberland', 'Landeck', 'Galtür']",42.8,https://bundeswahlen.gv.at/2019_2/70606.html,70606
"['Österreich', 'Niederösterreich', 'Mostviertel', 'Scheibbs', 'Gaming']",58.2,https://bundeswahlen.gv.at/2019_2/32001.html,32001
"['Österreich', 'Steiermark', 'Weststeiermark', 'Leibnitz', 'Gamlitz']",47.0,https://bundeswahlen.gv.at/2019_2/61050.html,61050
"['Österreich', 'Oberösterreich', 'Hausruckviertel', 'Vöcklabruck', 'Gampern']",59.1,https://bundeswahlen.gv.at/2019_2/41711.html,41711
"['Österreich', 'Niederösterreich', 'Niederösterreich Ost', 'Gänserndorf', 'Gänserndorf']",53.3,https://bundeswahlen.gv.at/2019_2/30817.html,30817
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Horn', 'Gars am Kamp']",61.1,https://bundeswahlen.gv.at/2019_2/31106.html,31106
"['Österreich', 'Oberösterreich', 'Traunviertel', 'Steyr-Land', 'Garsten']",58.0,https://bundeswahlen.gv.at/2019_2/41506.html,41506
"['Österreich', 'Vorarlberg', 'Vorarlberg Süd', 'Bludenz', 'Gaschurn']",38.7,https://bundeswahlen.gv.at/2019_2/80110.html,80110
"['Österreich', 'Steiermark', 'Oststeiermark', 'Weiz', 'Gasen']",69.3,https://bundeswahlen.gv.at/2019_2/61711.html,61711
"['Österreich', 'Oberösterreich', 'Hausruckviertel', 'Grieskirchen', 'Gaspoltshofen']",52.0,https://bundeswahlen.gv.at/2019_2/40806.html,40806
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Waidhofen an der Thaya', 'Gastern']",60.1,https://bundeswahlen.gv.at/2019_2/32206.html,32206
"['Österreich', 'Burgenland', 'Burgenland Nord', 'Neusiedl am See', 'Gattendorf']",63.1,https://bundeswahlen.gv.at/2019_2/10706.html,10706
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Mistelbach', 'Gaubitsch']",71.0,https://bundeswahlen.gv.at/2019_2/31611.html,31611
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Mistelbach', 'Gaweinstal']",58.6,https://bundeswahlen.gv.at/2019_2/31612.html,31612
"['Österreich', 'Oberösterreich', 'Hausruckviertel', 'Grieskirchen', 'Geboltskirchen']",55.7,https://bundeswahlen.gv.at/2019_2/40807.html,40807
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Krems(Land)', 'Gedersdorf']",64.5,https://bundeswahlen.gv.at/2019_2/31310.html,31310
"['Österreich', 'Oberösterreich', 'Innviertel', 'Ried im Innkreis', 'Geiersberg']",50.4,https://bundeswahlen.gv.at/2019_2/41206.html,41206
"['Österreich', 'Oberösterreich', 'Innviertel', 'Ried im Innkreis', 'Geinberg']",36.6,https://bundeswahlen.gv.at/2019_2/41207.html,41207
"['Österreich', 'Steiermark', 'Weststeiermark', 'Voitsberg', 'Geistthal-Södingberg']",42.9,https://bundeswahlen.gv.at/2019_2/61628.html,61628
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Horn', 'Geras']",64.3,https://bundeswahlen.gv.at/2019_2/31107.html,31107
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Korneuburg', 'Gerasdorf bei Wien']",59.8,https://bundeswahlen.gv.at/2019_2/31235.html,31235
"['Österreich', 'Niederösterreich', 'Niederösterreich Mitte', 'Sankt Pölten Land', 'Gerersdorf']",69.7,https://bundeswahlen.gv.at/2019_2/31907.html,31907
"['Österreich', 'Burgenland', 'Burgenland Süd', 'Güssing', 'Gerersdorf-Sulz']",61.6,https://bundeswahlen.gv.at/2019_2/10404.html,10404
"['Österreich', 'Oberösterreich', 'Innviertel', 'Braunau am Inn', 'Geretsberg']",50.0,https://bundeswahlen.gv.at/2019_2/40409.html,40409
"['Österreich', 'Tirol', 'Innsbruck-Land', 'Schwaz', 'Gerlos']",44.2,https://bundeswahlen.gv.at/2019_2/70912.html,70912
"['Österreich', 'Tirol', 'Innsbruck-Land', 'Schwaz', 'Gerlosberg']",43.9,https://bundeswahlen.gv.at/2019_2/70913.html,70913
"['Österreich', 'Steiermark', 'Oststeiermark', 'Weiz', 'Gersdorf an der Feistritz']",58.8,https://bundeswahlen.gv.at/2019_2/61759.html,61759
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Krems(Land)', 'Gföhl']",59.1,https://bundeswahlen.gv.at/2019_2/31311.html,31311
"['Österreich', 'Niederösterreich', 'Thermenregion', 'Mödling', 'Gießhübl']",63.8,https://bundeswahlen.gv.at/2019_2/31707.html,31707
"['Österreich', 'Oberösterreich', 'Innviertel', 'Braunau am Inn', 'Gilgenberg am Weilhart']",45.9,https://bundeswahlen.gv.at/2019_2/40410.html,40410
"['Österreich', 'Kärnten', 'Kärnten West', 'Hermagor', 'Gitschtal']",56.8,https://bundeswahlen.gv.at/2019_2/20320.html,20320
"['Österreich', 'Kärnten', 'Kärnten West', 'Feldkirchen', 'Glanegg']",41.9,https://bundeswahlen.gv.at/2019_2/21003.html,21003
"['Österreich', 'Steiermark', 'Weststeiermark', 'Leibnitz', 'Gleinstätten']",46.2,https://bundeswahlen.gv.at/2019_2/61051.html,61051
"['Österreich', 'Steiermark', 'Oststeiermark', 'Weiz', 'Gleisdorf']",44.2,https://bundeswahlen.gv.at/2019_2/61760.html,61760
"['Österreich', 'Niederösterreich', 'Niederösterreich Ost', 'Gänserndorf', 'Glinzendorf']",68.7,https://bundeswahlen.gv.at/2019_2/30819.html,30819
"['Österreich', 'Kärnten', 'Kärnten Ost', 'Völkermarkt', 'Globasnitz']",41.9,https://bundeswahlen.gv.at/2019_2/20807.html,20807
"['Österreich', 'Kärnten', 'Kärnten Ost', 'Sankt Veit an der Glan', 'Glödnitz']",44.0,https://bundeswahlen.gv.at/2019_2/20506.html,20506
"['Österreich', 'Niederösterreich', 'Niederösterreich Süd', 'Neunkirchen', 'Gloggnitz']",54.3,https://bundeswahlen.gv.at/2019_2/31810.html,31810
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Gmünd', 'Gmünd']",52.1,https://bundeswahlen.gv.at/2019_2/30908.html,30908
"['Österreich', 'Kärnten', 'Kärnten West', 'Spittal an der Drau', 'Gmünd in Kärnten']",43.5,https://bundeswahlen.gv.at/2019_2/20608.html,20608
"['Österreich', 'Oberösterreich', 'Traunviertel', 'Gmunden', 'Gmunden']",46.8,https://bundeswahlen.gv.at/2019_2/40705.html,40705
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Mistelbach', 'Gnadendorf']",63.6,https://bundeswahlen.gv.at/2019_2/31613.html,31613
"['Österreich', 'Tirol', 'Innsbruck-Land', 'Innsbruck-Land', 'Gnadenwald']",52.8,https://bundeswahlen.gv.at/2019_2/70311.html,70311
"['Österreich', 'Steiermark', 'Oststeiermark', 'Südoststeiermark', 'Gnas']",52.2,https://bundeswahlen.gv.at/2019_2/62380.html,62380
"['Österreich', 'Kärnten', 'Kärnten West', 'Feldkirchen', 'Gnesau']",49.7,https://bundeswahlen.gv.at/2019_2/21004.html,21004
"['Österreich', 'Vorarlberg', 'Vorarlberg Süd', 'Feldkirch', 'Göfis']",50.5,https://bundeswahlen.gv.at/2019_2/80407.html,80407
"['Österreich', 'Tirol', 'Unterland', 'Kitzbühel', 'Going am Wilden Kaiser']",41.4,https://bundeswahlen.gv.at/2019_2/70404.html,70404
"['Österreich', 'Salzburg', 'Lungau/Pinzgau/Pongau', 'Sankt Johann im Pongau', 'Goldegg']",48.2,https://bundeswahlen.gv.at/2019_2/50410.html,50410
"['Österreich', 'Oberösterreich', 'Mühlviertel', 'Urfahr-Umgebung', 'Goldwörth']",55.6,https://bundeswahlen.gv.at/2019_2/41608.html,41608
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Hollabrunn', 'Göllersdorf']",63.2,https://bundeswahlen.gv.at/2019_2/31008.html,31008
"['Österreich', 'Niederösterreich', 'Mostviertel', 'Melk', 'Golling an der Erlauf']",57.1,https://bundeswahlen.gv.at/2019_2/31509.html,31509
"['Österreich', 'Salzburg', 'Flachgau/Tennengau', 'Hallein', 'Golling an der Salzach']",50.8,https://bundeswahlen.gv.at/2019_2/50204.html,50204
"['Österreich', 'Burgenland', 'Burgenland Nord', 'Neusiedl am See', 'Gols']",59.3,https://bundeswahlen.gv.at/2019_2/10707.html,10707
"['Österreich', 'Salzburg', 'Flachgau/Tennengau', 'Salzburg-Umgebung', 'Göming']",68.6,https://bundeswahlen.gv.at/2019_2/50313.html,50313
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Zwettl', 'Göpfritz an der Wild']",61.5,https://bundeswahlen.gv.at/2019_2/32505.html,32505
"['Österreich', 'Salzburg', 'Lungau/Pinzgau/Pongau', 'Tamsweg', 'Göriach']",50.8,https://bundeswahlen.gv.at/2019_2/50501.html,50501
"['Österreich', 'Oberösterreich', 'Traunviertel', 'Gmunden', 'Gosau']",54.4,https://bundeswahlen.gv.at/2019_2/40706.html,40706
"['Österreich', 'Steiermark', 'Graz und Umgebung', 'Graz-Umgebung', 'Gössendorf']",48.1,https://bundeswahlen.gv.at/2019_2/60611.html,60611
"['Österreich', 'Niederösterreich', 'Mostviertel', 'Scheibbs', 'Göstling an der Ybbs']",61.4,https://bundeswahlen.gv.at/2019_2/32002.html,32002
"['Österreich', 'Niederösterreich', 'Niederösterreich Ost', 'Bruck an der Leitha', 'Göttlesbrunn-Arbesthal']",66.2,https://bundeswahlen.gv.at/2019_2/30708.html,30708
"['Österreich', 'Niederösterreich', 'Niederösterreich Ost', 'Bruck an der Leitha', 'Götzendorf an der Leitha']",63.7,https://bundeswahlen.gv.at/2019_2/30709.html,30709
"['Österreich', 'Tirol', 'Innsbruck-Land', 'Innsbruck-Land', 'Götzens']",47.3,https://bundeswahlen.gv.at/2019_2/70312.html,70312
"['Österreich', 'Vorarlberg', 'Vorarlberg Süd', 'Feldkirch', 'Götzis']",43.0,https://bundeswahlen.gv.at/2019_2/80408.html,80408
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Hollabrunn', 'Grabern']",62.0,https://bundeswahlen.gv.at/2019_2/31009.html,31009
"['Österreich', 'Niederösterreich', 'Niederösterreich Süd', 'Neunkirchen', 'Grafenbach-St. Valentin']",64.3,https://bundeswahlen.gv.at/2019_2/31811.html,31811
"['Österreich', 'Steiermark', 'Oststeiermark', 'Hartberg-Fürstenfeld', 'Grafendorf bei Hartberg']",54.3,https://bundeswahlen.gv.at/2019_2/62268.html,62268
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Krems(Land)', 'Grafenegg']",63.1,https://bundeswahlen.gv.at/2019_2/31308.html,31308
"['Österreich', 'Burgenland', 'Burgenland Süd', 'Oberwart', 'Grafenschachen']",66.5,https://bundeswahlen.gv.at/2019_2/10904.html,10904
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Zwettl', 'Grafenschlag']",67.1,https://bundeswahlen.gv.at/2019_2/32506.html,32506
"['Österreich', 'Kärnten', 'Klagenfurt', 'Klagenfurt-Land', 'Grafenstein']",40.4,https://bundeswahlen.gv.at/2019_2/20409.html,20409
"['Österreich', 'Niederösterreich', 'Niederösterreich Mitte', 'Tulln', 'Grafenwörth']",59.3,https://bundeswahlen.gv.at/2019_2/32107.html,32107
"['Österreich', 'Steiermark', 'Weststeiermark', 'Leibnitz', 'Gralla']",43.9,https://bundeswahlen.gv.at/2019_2/61012.html,61012
"['Österreich', 'Tirol', 'Oberland', 'Reutte', 'Gramais']",63.6,https://bundeswahlen.gv.at/2019_2/70812.html,70812
"['Österreich', 'Oberösterreich', 'Mühlviertel', 'Urfahr-Umgebung', 'Gramastetten']",57.1,https://bundeswahlen.gv.at/2019_2/41609.html,41609
"['Österreich', 'Niederösterreich', 'Niederösterreich Ost', 'Bruck an der Leitha', 'Gramatneusiedl']",51.6,https://bundeswahlen.gv.at/2019_2/30731.html,30731
"['Österreich', 'Tirol', 'Oberland', 'Reutte', 'Grän']",54.4,https://bundeswahlen.gv.at/2019_2/70811.html,70811
"['Österreich', 'Steiermark', 'Graz und Umgebung', 'Graz-Umgebung', 'Gratkorn']",45.7,https://bundeswahlen.gv.at/2019_2/60613.html,60613
"['Österreich', 'Steiermark', 'Graz und Umgebung', 'Graz-Umgebung', 'Gratwein-Straßengel']",52.1,https://bundeswahlen.gv.at/2019_2/60664.html,60664
"['Österreich', 'Steiermark', 'Graz und Umgebung', 'Graz Stadt', 'Graz']",49.3,https://bundeswahlen.gv.at/2019_2/60101.html,60101
"['Österreich', 'Kärnten', 'Kärnten West', 'Spittal an der Drau', 'Greifenburg']",46.2,https://bundeswahlen.gv.at/2019_2/20609.html,20609
"['Österreich', 'Oberösterreich', 'Mühlviertel', 'Perg', 'Grein']",50.4,https://bundeswahlen.gv.at/2019_2/41105.html,41105
"['Österreich', 'Steiermark', 'Oststeiermark', 'Hartberg-Fürstenfeld', 'Greinbach']",51.7,https://bundeswahlen.gv.at/2019_2/62214.html,62214
"['Österreich', 'Niederösterreich', 'Mostviertel', 'Scheibbs', 'Gresten']",53.5,https://bundeswahlen.gv.at/2019_2/32003.html,32003
"['Österreich', 'Niederösterreich', 'Mostviertel', 'Scheibbs', 'Gresten-Land']",62.9,https://bundeswahlen.gv.at/2019_2/32004.html,32004
"['Österreich', 'Tirol', 'Innsbruck-Land', 'Innsbruck-Land', 'Gries am Brenner']",47.7,https://bundeswahlen.gv.at/2019_2/70313.html,70313
"['Österreich', 'Tirol', 'Innsbruck-Land', 'Innsbruck-Land', 'Gries im Sellrain']",49.2,https://bundeswahlen.gv.at/2019_2/70314.html,70314
"['Österreich', 'Oberösterreich', 'Hausruckviertel', 'Grieskirchen', 'Grieskirchen']",51.5,https://bundeswahlen.gv.at/2019_2/40808.html,40808
"['Österreich', 'Kärnten', 'Kärnten Ost', 'Völkermarkt', 'Griffen']",43.4,https://bundeswahlen.gv.at/2019_2/20808.html,20808
"['Österreich', 'Niederösterreich', 'Niederösterreich Süd', 'Neunkirchen', 'Grimmenstein']",62.2,https://bundeswahlen.gv.at/2019_2/31812.html,31812
"['Österreich', 'Tirol', 'Oberland', 'Landeck', 'Grins']",37.9,https://bundeswahlen.gv.at/2019_2/70607.html,70607
"['Österreich', 'Tirol', 'Innsbruck-Land', 'Innsbruck-Land', 'Grinzens']",47.1,https://bundeswahlen.gv.at/2019_2/70315.html,70315
"['Österreich', 'Steiermark', 'Obersteiermark', 'Liezen', 'Gröbming']",39.6,https://bundeswahlen.gv.at/2019_2/61213.html,61213
"['Österreich', 'Salzburg', 'Flachgau/Tennengau', 'Salzburg-Umgebung', 'Grödig']",48.5,https://bundeswahlen.gv.at/2019_2/50314.html,50314
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Zwettl', 'Groß Gerungs']",63.2,https://bundeswahlen.gv.at/2019_2/32508.html,32508
"['Österreich', 'Steiermark', 'Weststeiermark', 'Deutschlandsberg', 'Groß Sankt Florian']",47.3,https://bundeswahlen.gv.at/2019_2/60346.html,60346
"['Österreich', 'Niederösterreich', 'Niederösterreich Ost', 'Gänserndorf', 'Groß-Enzersdorf']",55.4,https://bundeswahlen.gv.at/2019_2/30821.html,30821
"['Österreich', 'Niederösterreich', 'Niederösterreich Ost', 'Gänserndorf', 'Groß-Schweinbarth']",62.2,https://bundeswahlen.gv.at/2019_2/30824.html,30824
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Waidhofen an der Thaya', 'Groß-Siegharts']",51.8,https://bundeswahlen.gv.at/2019_2/32207.html,32207
"['Österreich', 'Salzburg', 'Lungau/Pinzgau/Pongau', 'Sankt Johann im Pongau', 'Großarl']",57.5,https://bundeswahlen.gv.at/2019_2/50411.html,50411
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Gmünd', 'Großdietmanns']",58.1,https://bundeswahlen.gv.at/2019_2/30909.html,30909
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Mistelbach', 'Großebersdorf']",62.9,https://bundeswahlen.gv.at/2019_2/31614.html,31614
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Mistelbach', 'Großengersdorf']",68.5,https://bundeswahlen.gv.at/2019_2/31615.html,31615
"['Österreich', 'Salzburg', 'Flachgau/Tennengau', 'Salzburg-Umgebung', 'Großgmain']",48.2,https://bundeswahlen.gv.at/2019_2/50315.html,50315
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Zwettl', 'Großgöttfritz']",68.8,https://bundeswahlen.gv.at/2019_2/32509.html,32509
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Mistelbach', 'Großharras']",64.4,https://bundeswahlen.gv.at/2019_2/31616.html,31616
"['Österreich', 'Niederösterreich', 'Niederösterreich Ost', 'Gänserndorf', 'Großhofen']",84.1,https://bundeswahlen.gv.at/2019_2/30822.html,30822
"['Österreich', 'Burgenland', 'Burgenland Nord', 'Eisenstadt - Umgebung', 'Großhöflein']",57.0,https://bundeswahlen.gv.at/2019_2/10303.html,10303
"['Österreich', 'Kärnten', 'Kärnten West', 'Spittal an der Drau', 'Großkirchheim']",48.0,https://bundeswahlen.gv.at/2019_2/20605.html,20605
"['Österreich', 'Steiermark', 'Weststeiermark', 'Leibnitz', 'Großklein']",47.3,https://bundeswahlen.gv.at/2019_2/61013.html,61013
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Mistelbach', 'Großkrut']",66.9,https://bundeswahlen.gv.at/2019_2/31617.html,31617
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Korneuburg', 'Großmugl']",60.2,https://bundeswahlen.gv.at/2019_2/31204.html,31204
"['Österreich', 'Burgenland', 'Burgenland Süd', 'Güssing', 'Großmürbisch']",63.2,https://bundeswahlen.gv.at/2019_2/10420.html,10420
"['Österreich', 'Burgenland', 'Burgenland Süd', 'Oberwart', 'Großpetersdorf']",53.1,https://bundeswahlen.gv.at/2019_2/10905.html,10905
"['Österreich', 'Oberösterreich', 'Traunviertel', 'Steyr-Land', 'Großraming']",61.5,https://bundeswahlen.gv.at/2019_2/41507.html,41507
"['Österreich', 'Niederösterreich', 'Niederösterreich Mitte', 'Tulln', 'Großriedenthal']",67.5,https://bundeswahlen.gv.at/2019_2/32109.html,32109
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Korneuburg', 'Großrußbach']",64.2,https://bundeswahlen.gv.at/2019_2/31205.html,31205
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Gmünd', 'Großschönau']",67.2,https://bundeswahlen.gv.at/2019_2/30912.html,30912
"['Österreich', 'Steiermark', 'Oststeiermark', 'Hartberg-Fürstenfeld', 'Großsteinbach']",59.2,https://bundeswahlen.gv.at/2019_2/62216.html,62216
"['Österreich', 'Burgenland', 'Burgenland Süd', 'Oberpullendorf', 'Großwarasdorf']",62.5,https://bundeswahlen.gv.at/2019_2/10804.html,10804
"['Österreich', 'Niederösterreich', 'Niederösterreich Mitte', 'Tulln', 'Großweikersdorf']",60.5,https://bundeswahlen.gv.at/2019_2/32110.html,32110
"['Österreich', 'Steiermark', 'Oststeiermark', 'Hartberg-Fürstenfeld', 'Großwilfersdorf']",51.9,https://bundeswahlen.gv.at/2019_2/62269.html,62269
"['Österreich', 'Oberösterreich', 'Traunviertel', 'Gmunden', 'Grünau im Almtal']",55.3,https://bundeswahlen.gv.at/2019_2/40707.html,40707
"['Österreich', 'Oberösterreich', 'Mühlviertel', 'Freistadt', 'Grünbach']",56.1,https://bundeswahlen.gv.at/2019_2/40602.html,40602
"['Österreich', 'Niederösterreich', 'Niederösterreich Süd', 'Neunkirchen', 'Grünbach am Schneeberg']",55.6,https://bundeswahlen.gv.at/2019_2/31813.html,31813
"['Österreich', 'Oberösterreich', 'Traunviertel', 'Kirchdorf an der Krems', 'Grünburg']",45.3,https://bundeswahlen.gv.at/2019_2/40902.html,40902
"['Österreich', 'Steiermark', 'Obersteiermark', 'Liezen', 'Grundlsee']",43.2,https://bundeswahlen.gv.at/2019_2/61215.html,61215
"['Österreich', 'Tirol', 'Innsbruck-Land', 'Innsbruck-Land', 'Gschnitz']",45.9,https://bundeswahlen.gv.at/2019_2/70317.html,70317
"['Österreich', 'Oberösterreich', 'Traunviertel', 'Gmunden', 'Gschwandt']",56.3,https://bundeswahlen.gv.at/2019_2/40708.html,40708
"['Österreich', 'Niederösterreich', 'Thermenregion', 'Mödling', 'Gumpoldskirchen']",62.6,https://bundeswahlen.gv.at/2019_2/31709.html,31709
"['Österreich', 'Niederösterreich', 'Thermenregion', 'Baden', 'Günselsdorf']",54.9,https://bundeswahlen.gv.at/2019_2/30612.html,30612
"['Österreich', 'Oberösterreich', 'Hausruckviertel', 'Wels-Land', 'Gunskirchen']",51.7,https://bundeswahlen.gv.at/2019_2/41808.html,41808
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Hollabrunn', 'Guntersdorf']",66.3,https://bundeswahlen.gv.at/2019_2/31014.html,31014
"['Österreich', 'Niederösterreich', 'Thermenregion', 'Mödling', 'Guntramsdorf']",59.5,https://bundeswahlen.gv.at/2019_2/31710.html,31710
"['Österreich', 'Kärnten', 'Kärnten Ost', 'Sankt Veit an der Glan', 'Gurk']",56.2,https://bundeswahlen.gv.at/2019_2/20508.html,20508
"['Österreich', 'Oberösterreich', 'Innviertel', 'Ried im Innkreis', 'Gurten']",51.5,https://bundeswahlen.gv.at/2019_2/41208.html,41208
"['Österreich', 'Burgenland', 'Burgenland Süd', 'Güssing', 'Güssing']",56.0,https://bundeswahlen.gv.at/2019_2/10405.html,10405
"['Österreich', 'Oberösterreich', 'Mühlviertel', 'Freistadt', 'Gutau']",57.9,https://bundeswahlen.gv.at/2019_2/40603.html,40603
"['Österreich', 'Steiermark', 'Oststeiermark', 'Weiz', 'Gutenberg-Stenzengreith']",47.1,https://bundeswahlen.gv.at/2019_2/61761.html,61761
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Zwettl', 'Gutenbrunn']",54.4,https://bundeswahlen.gv.at/2019_2/32511.html,32511
"['Österreich', 'Niederösterreich', 'Niederösterreich Süd', 'Wiener Neustadt Land', 'Gutenstein']",55.1,https://bundeswahlen.gv.at/2019_2/32308.html,32308
"['Österreich', 'Kärnten', 'Kärnten Ost', 'Sankt Veit an der Glan', 'Guttaring']",46.9,https://bundeswahlen.gv.at/2019_2/20509.html,20509
"['Österreich', 'Burgenland', 'Burgenland Süd', 'Güssing', 'Güttenbach']",53.5,https://bundeswahlen.gv.at/2019_2/10406.html,10406
"['Österreich', 'Niederösterreich', 'Mostviertel', 'Amstetten', 'Haag']",57.9,https://bundeswahlen.gv.at/2019_2/30514.html,30514
"['Österreich', 'Oberösterreich', 'Hausruckviertel', 'Grieskirchen', 'Haag am Hausruck']",53.7,https://bundeswahlen.gv.at/2019_2/40809.html,40809
"['Österreich', 'Burgenland', 'Burgenland Süd', 'Güssing', 'Hackerberg']",57.3,https://bundeswahlen.gv.at/2019_2/10418.html,10418
"['Österreich', 'Niederösterreich', 'Waldviertel', 'Krems(Land)', 'Hadersdorf-Kammern']",61.3,https://bundeswahlen.gv.at/2019_2/31315.html,31315
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Hollabrunn', 'Hadres']",62.1,https://bundeswahlen.gv.at/2019_2/31015.html,31015
"['Österreich', 'Niederösterreich', 'Niederösterreich Mitte', 'Sankt Pölten Land', 'Hafnerbach']",67.4,https://bundeswahlen.gv.at/2019_2/31910.html,31910
"['Österreich', 'Oberösterreich', 'Mühlviertel', 'Freistadt', 'Hagenberg im Mühlkreis']",56.7,https://bundeswahlen.gv.at/2019_2/40604.html,40604
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Korneuburg', 'Hagenbrunn']",63.8,https://bundeswahlen.gv.at/2019_2/31206.html,31206
"['Österreich', 'Oberösterreich', 'Mühlviertel', 'Urfahr-Umgebung', 'Haibach im Mühlkreis']",59.0,https://bundeswahlen.gv.at/2019_2/41610.html,41610
"['Österreich', 'Oberösterreich', 'Hausruckviertel', 'Eferding', 'Haibach ob der Donau']",52.4,https://bundeswahlen.gv.at/2019_2/40505.html,40505
"['Österreich', 'Niederösterreich', 'Mostviertel', 'Amstetten', 'Haidershofen']",65.0,https://bundeswahlen.gv.at/2019_2/30515.html,30515
"['Österreich', 'Oberösterreich', 'Innviertel', 'Braunau am Inn', 'Haigermoos']",53.9,https://bundeswahlen.gv.at/2019_2/40411.html,40411
"['Österreich', 'Tirol', 'Oberland', 'Imst', 'Haiming']",41.5,https://bundeswahlen.gv.at/2019_2/70202.html,70202
"['Österreich', 'Niederösterreich', 'Niederösterreich Ost', 'Bruck an der Leitha', 'Hainburg a.d. Donau']",51.3,https://bundeswahlen.gv.at/2019_2/30710.html,30710
"['Österreich', 'Niederösterreich', 'Niederösterreich Mitte', 'Lilienfeld', 'Hainfeld']",60.5,https://bundeswahlen.gv.at/2019_2/31403.html,31403
"['Österreich', 'Tirol', 'Innsbruck-Land', 'Schwaz', 'Hainzenberg']",38.9,https://bundeswahlen.gv.at/2019_2/70914.html,70914
"['Österreich', 'Steiermark', 'Oststeiermark', 'Südoststeiermark', 'Halbenrain']",42.5,https://bundeswahlen.gv.at/2019_2/62326.html,62326
"['Österreich', 'Burgenland', 'Burgenland Nord', 'Neusiedl am See', 'Halbturn']",65.2,https://bundeswahlen.gv.at/2019_2/10708.html,10708
"['Österreich', 'Tirol', 'Innsbruck-Land', 'Innsbruck-Land', 'Hall in Tirol']",48.1,https://bundeswahlen.gv.at/2019_2/70354.html,70354
"['Österreich', 'Salzburg', 'Flachgau/Tennengau', 'Hallein', 'Hallein']",47.2,https://bundeswahlen.gv.at/2019_2/50205.html,50205
"['Österreich', 'Oberösterreich', 'Traunviertel', 'Gmunden', 'Hallstatt']",64.2,https://bundeswahlen.gv.at/2019_2/40709.html,40709
"['Österreich', 'Salzburg', 'Flachgau/Tennengau', 'Salzburg-Umgebung', 'Hallwang']",51.7,https://bundeswahlen.gv.at/2019_2/50316.html,50316
"['Österreich', 'Oberösterreich', 'Innviertel', 'Braunau am Inn', 'Handenberg']",53.6,https://bundeswahlen.gv.at/2019_2/40412.html,40412
"['Österreich', 'Burgenland', 'Burgenland Süd', 'Oberwart', 'Hannersdorf']",61.4,https://bundeswahlen.gv.at/2019_2/10906.html,10906
"['Österreich', 'Vorarlberg', 'Vorarlberg Nord', 'Bregenz', 'Hard']",41.9,https://bundeswahlen.gv.at/2019_2/80215.html,80215
"['Österreich', 'Niederösterreich', 'Weinviertel', 'Hollabrunn', 'Hardegg']",68.0,https://bundeswahlen.gv.at/2019_2/31016.html,31016
